player_hr_rate,barrel_rate,recent_hr_rate,recent_barrel_rate,player_hr_rate_split,barrel_rate_split,recent_hr_rate_split,recent_barrel_rate_split,power_index,pitcher_hr9,flyball_rate,power_vs_pitcher,bad_pitcher,weak_hitter,very_weak_hitter,strong_hitter,split_confidence,matchup,park_factor,home_run
0.06521739130434782,0.007738095238095238,0.2,0.0,0.06666666666666667,0.007926829268292683,0.1,0.0,0.06008371206382872,0.5,0.052574921182012714,0.03004185603191436,0,1,1,0,1,1,1.02,0
0.06382978723404255,0.013372093023255814,0.2,0.025,0.06521739130434782,0.013690476190476189,0.1,0.025,0.0646011169726157,0.5,0.06459308140601501,0.03230055848630785,0,1,1,0,1,1,1.02,0
0.0625,0.013068181818181817,0.0,0.025,0.06382978723404255,0.013372093023255814,0.1,0.025,0.039892492465476145,0.5,0.036835633104290076,0.019946246232738073,0,1,1,0,1,1,0.95,0
0.061224489795918366,0.012777777777777777,0.0,0.025,0.0625,0.013068181818181817,0.1,0.025,0.039213159657802525,0.5,0.07554465641666767,0.019606579828901263,0,1,1,0,1,1,0.95,0
0.06,0.012499999999999999,0.0,0.025,0.061224489795918366,0.012777777777777777,0.1,0.025,0.03856133786848073,0.5,0.04782062852614979,0.019280668934240366,0,1,1,0,1,1,0.95,1
0.0784313725490196,0.01648936170212766,0.2,0.045,0.08,0.016847826086956518,0.2,0.045,0.0784846107453157,0.5,0.06825386309026468,0.03924230537265785,0,1,1,0,1,1,0.95,0
0.07692307692307693,0.016145833333333335,0.2,0.045,0.0784313725490196,0.01648936170212766,0.2,0.045,0.07768170790411093,0.5,0.06947951926979579,0.038840853952055464,0,1,1,0,1,1,0.95,0
0.07547169811320754,0.015816326530612244,0.2,0.045,0.07692307692307693,0.01614583333333333,0.1,0.045,0.07390945688689118,0.5,0.07143386639975323,0.03695472844344559,0,1,1,0,1,1,0.95,1
0.09259259259259259,0.022166666666666668,0.4,0.07833333333333334,0.09433962264150944,0.022619047619047615,0.2,0.07833333333333334,0.11583009983028851,0.5,0.035256559589083185,0.057915049915144255,0,1,0,0,1,1,0.91,0
0.09090909090909091,0.021732026143790852,0.4,0.07833333333333334,0.09259259259259259,0.022166666666666664,0.2,0.07833333333333334,0.11492350465438701,0.5,0.057946921914582915,0.057461752327193506,0,1,0,0,1,1,0.91,0
0.08771929824561403,0.020911949685534593,0.2,0.05333333333333333,0.09090909090909091,0.021732026143790845,0.2,0.07833333333333334,0.08589008901445085,0.5,0.06500830054270025,0.04294504450722542,0,1,0,0,1,1,0.95,0
0.08620689655172414,0.02052469135802469,0.2,0.05333333333333333,0.08928571428571429,0.021314102564102565,0.2,0.05333333333333333,0.08457018119704901,0.5,0.07122665056323971,0.042285090598524505,0,1,0,0,1,1,0.95,1
0.1016949152542373,0.024696969696969696,0.2,0.07833333333333334,0.10526315789473684,0.025628930817610064,0.3,0.07833333333333334,0.09993667861181282,0.5,0.049510212174622995,0.04996833930590641,0,1,0,0,1,1,0.95,1
0.11666666666666667,0.02425595238095238,0.4,0.07833333333333334,0.1206896551724138,0.025154320987654324,0.4,0.07833333333333334,0.13407430061424314,0.5,0.0486690114284693,0.06703715030712157,0,1,0,0,1,1,1.25,0
0.11290322580645161,0.023419540229885058,0.4,0.05833333333333333,0.11864406779661017,0.024696969696969696,0.4,0.07833333333333334,0.12948294084107606,0.5,0.036458333333333336,0.06474147042053803,0,1,0,0,1,1,1.25,0
0.109375,0.02263888888888889,0.2,0.025,0.11475409836065574,0.023830409356725146,0.3,0.05833333333333333,0.0955183191927907,0.5,0.06258328397569209,0.04775915959639535,0,1,0,0,1,1,0.95,0
0.1076923076923077,0.022267759562841532,0.0,0.025,0.11290322580645161,0.023419540229885058,0.3,0.05833333333333333,0.07061388471193765,0.5,0.05522580175962496,0.035306942355968825,0,1,0,0,1,1,0.95,0
0.10606060606060606,0.021908602150537634,0.0,0.025,0.1111111111111111,0.023022598870056497,0.2,0.025,0.06607064770173027,0.5,0.029777241192801448,0.033035323850865134,0,1,0,0,1,1,0.95,0
0.1044776119402985,0.02156084656084656,0.0,0.025,0.109375,0.02263888888888889,0.2,0.025,0.06522067243149333,0.5,0.051363113649011326,0.03261033621574667,0,1,0,0,1,1,0.95,0
